region,product,date,revenue,units_sold,inventory,customer_count,churn_rate,promo_active
Southeast,ProductE,2024-03-25,6242.48,107,45.0,17,0.0304,0
Southeast,ProductE,2024-04-01,6239.5,97,37.7,19,0.0412,0
Southeast,ProductE,2024-04-08,6394.34,103,37.7,41,0.0339,0
Southeast,ProductE,2024-04-15,6568.67,111,35.0,46,0.0339,0
Southeast,ProductE,2024-04-22,6683.01,107,39.3,18,0.0342,0
Southeast,ProductE,2024-04-29,7123.58,123,54.3,31,0.039,0
Southeast,ProductE,2024-05-06,6938.01,115,47.1,24,0.0355,0
Southeast,ProductE,2024-05-13,7309.26,128,53.4,34,0.0342,0
Southeast,ProductE,2024-05-20,7143.610000000001,115,55.1,31,0.0382,0
Southeast,ProductE,2024-05-27,7199.04,130,36.7,29,0.0371,0
Southeast,ProductE,2024-06-03,7605.16,132,57.7,35,0.0388,0
Southeast,ProductE,2024-06-10,7538.0599999999995,122,45.0,37,0.0331,0
Southeast,ProductE,2024-06-17,7453.4,129,45.9,33,0.0348,0
Southeast,ProductE,2024-06-24,7446.12,122,47.1,24,0.0336,0
Southeast,ProductE,2024-07-01,7715.97,140,51.7,43,0.0348,0
Southeast,ProductE,2024-07-08,8756.58,143,59.1,43,0.0353,1
Southeast,ProductE,2024-07-15,8255.26,141,55.3,22,0.0327,1
Southeast,ProductE,2024-07-22,7276.46,116,45.1,26,0.0338,0
Southeast,ProductE,2024-07-29,7364.58,128,47.3,29,0.0327,0
Southeast,ProductE,2024-08-05,7650.51,132,51.0,47,0.0419,0
Southeast,ProductE,2024-08-12,7513.59,126,36.3,28,0.0348,0
Southeast,ProductE,2024-08-19,7279.41,126,50.1,29,0.0314,0
Southeast,ProductE,2024-08-26,7178.25,116,50.9,14,0.0346,0
Southeast,ProductE,2024-09-02,6886.08,116,39.3,30,0.0315,0
Southeast,ProductE,2024-09-09,6848.860000000001,129,47.0,25,0.0363,0
Southeast,ProductE,2024-09-16,6863.8,112,41.1,33,0.038,0
Southeast,ProductE,2024-09-23,6339.82,98,37.6,25,0.0347,0
Southeast,ProductE,2024-09-30,6368.46,94,31.9,24,0.0327,0
Southeast,ProductE,2024-10-07,6212.280000000001,103,42.4,40,0.028,0
Southeast,ProductE,2024-10-14,6014.47,92,39.0,20,0.034,0
Southeast,ProductE,2024-10-21,5943.55,100,44.6,27,0.0358,0
Southeast,ProductE,2024-10-28,5774.49,91,36.9,27,0.0351,0
Southeast,ProductE,2024-11-04,5805.7,93,34.1,12,0.0366,0
Southeast,ProductE,2024-11-11,5292.41,81,28.6,13,0.0356,0
Southeast,ProductE,2024-11-18,5418.72,88,33.6,29,0.0324,0
Southeast,ProductE,2024-11-25,5367.0599999999995,92,43.1,26,0.0327,0
Southeast,ProductE,2024-12-02,5721.77,94,41.7,22,0.0358,1
Southeast,ProductE,2024-12-09,6166.139999999999,97,41.3,27,0.0288,1
Southeast,ProductE,2024-12-16,5538.37,80,31.0,20,0.0379,1
Southeast,ProductE,2024-12-23,6189.21,102,35.3,31,0.0369,1
Southeast,ProductE,2024-12-30,6161.15,102,40.0,24,0.0354,1
Southeast,ProductE,2025-01-06,5346.6,96,32.4,35,0.0382,1
Southeast,ProductE,2025-01-13,5257.77,85,28.6,10,0.0317,0
Southeast,ProductE,2025-01-20,5267.76,91,23.7,27,0.0318,0
Southeast,ProductE,2025-01-27,5352.33,92,35.1,33,0.0393,0
Southeast,ProductE,2025-02-03,5454.33,86,37.7,21,0.029,0
Southeast,ProductE,2025-02-10,5471.47,83,33.3,22,0.0299,0
Southeast,ProductE,2025-02-17,5320.12,88,31.0,21,0.0325,0
Southeast,ProductE,2025-02-24,5666.36,87,38.1,22,0.0336,0
Southeast,ProductE,2025-03-03,5911.9400000000005,100,39.9,23,0.0267,0
Southeast,ProductE,2025-03-10,5774.0599999999995,109,44.4,17,0.0355,0
Southeast,ProductE,2025-03-17,5998.88,103,36.3,29,0.0419,0
Southeast,ProductE,2025-03-24,6072.62,107,34.3,21,0.0392,0
Southeast,ProductE,2025-03-31,6139.3099999999995,96,34.9,25,0.0354,0
Southeast,ProductE,2025-04-07,6484.139999999999,103,40.9,26,0.0356,0
Southeast,ProductE,2025-04-14,6575.33,105,43.4,18,0.037,0
Southeast,ProductE,2025-04-21,6833.889999999999,110,41.0,33,0.0338,0
Southeast,ProductE,2025-04-28,6820.55,114,36.6,20,0.0321,0
Southeast,ProductE,2025-05-05,6917.610000000001,110,39.3,24,0.0328,0
Southeast,ProductE,2025-05-12,7162.16,106,37.0,21,0.0329,0
Southeast,ProductE,2025-05-19,7372.0,140,55.0,26,0.0381,0
Southeast,ProductE,2025-05-26,7359.05,121,44.1,24,0.0345,0
Southeast,ProductE,2025-06-02,7753.389999999999,131,53.9,47,0.0358,0
Southeast,ProductE,2025-06-09,7696.24,126,42.4,26,0.0345,0
Southeast,ProductE,2025-06-16,7513.2,123,49.9,37,0.0413,0
Southeast,ProductE,2025-06-23,7719.16,130,42.9,36,0.0346,0
Southeast,ProductE,2025-06-30,7701.06,117,43.0,46,0.035,0
Southeast,ProductE,2025-07-07,7768.57,132,52.3,27,0.0384,0
Southeast,ProductE,2025-07-14,7612.400000000001,136,46.7,42,0.0317,0
Southeast,ProductE,2025-07-21,7389.65,124,44.1,43,0.034,0
Southeast,ProductE,2025-07-28,7277.39,117,43.0,50,0.0362,0
Southeast,ProductE,2025-08-04,7426.5599999999995,124,45.6,32,0.0361,0
Southeast,ProductE,2025-08-11,7027.21,124,51.9,43,0.0403,0
Southeast,ProductE,2025-08-18,7314.610000000001,115,44.9,20,0.0402,0
Southeast,ProductE,2025-08-25,7424.719999999999,130,37.7,32,0.0371,0
Southeast,ProductE,2025-09-01,6922.110000000001,117,42.7,47,0.0331,0
Southeast,ProductE,2025-09-08,6839.34,125,43.4,27,0.0407,0
Southeast,ProductE,2025-09-15,6847.0,102,45.9,22,0.0386,0
Southeast,ProductE,2025-09-22,6681.23,114,38.4,27,0.0305,0
Southeast,ProductE,2025-09-29,6405.0,114,46.1,22,0.0314,0
Southeast,ProductE,2025-10-06,6104.5,96,32.1,13,0.0381,0
Southeast,ProductE,2025-10-13,6270.43,99,37.7,21,0.0332,0
Southeast,ProductE,2025-10-20,5867.15,101,35.6,31,0.0385,0
Southeast,ProductE,2025-10-27,5657.83,89,32.9,13,0.0353,0
Southeast,ProductE,2025-11-03,5759.6,103,40.3,21,0.0353,0
Southeast,ProductE,2025-11-10,5636.13,93,33.3,15,0.0338,0
Southeast,ProductE,2025-11-17,5466.32,85,33.6,16,0.0371,0
Southeast,ProductE,2025-11-24,5176.6900000000005,81,33.1,24,0.037,0
Southeast,ProductE,2025-12-01,6060.03,96,44.4,21,0.038,1
Southeast,ProductE,2025-12-08,6121.139999999999,94,29.3,34,0.0344,1
Southeast,ProductE,2025-12-15,5938.82,95,33.1,22,0.0376,1
Southeast,ProductE,2025-12-22,6266.55,109,36.1,26,0.0355,1
Southeast,ProductE,2025-12-29,5944.89,111,41.9,19,0.0357,1
Southeast,ProductE,2026-01-05,1779.21,28,47.5,6,0.0438,1
Southwest,ProductA,2024-01-01,1688.42,27,72.0,2,0.0469,0
Southwest,ProductA,2024-01-08,11409.8,176,66.4,56,0.0294,0
Southwest,ProductA,2024-01-15,11441.96,198,74.4,51,0.0385,0
Southwest,ProductA,2024-01-22,11300.98,194,73.7,55,0.0392,0
Southwest,ProductA,2024-01-29,11348.45,197,70.4,58,0.0373,0
Southwest,ProductA,2024-02-05,11589.97,190,73.0,49,0.0385,0
Southwest,ProductA,2024-02-12,11941.14,213,81.6,35,0.0285,0
Southwest,ProductA,2024-02-19,11633.59,201,73.6,51,0.0319,0
Southwest,ProductA,2024-02-26,11972.86,197,75.7,55,0.0325,0
Southwest,ProductA,2024-03-04,12655.08,221,91.1,70,0.0345,0
Southwest,ProductA,2024-03-11,13074.55,213,69.1,72,0.0334,0
Southwest,ProductA,2024-03-18,13684.380000000001,241,106.3,73,0.0389,0
Southwest,ProductA,2024-03-25,13632.99,208,81.7,53,0.0407,0
Southwest,ProductA,2024-04-01,13740.71,225,81.7,69,0.0378,0
Southwest,ProductA,2024-04-08,14439.4,234,93.3,76,0.0358,0
Southwest,ProductA,2024-04-15,15114.490000000002,275,114.6,73,0.0351,0
Southwest,ProductA,2024-04-22,14691.27,238,104.6,70,0.0342,0
Southwest,ProductA,2024-04-29,14486.05,260,102.6,71,0.0362,0
Southwest,ProductA,2024-05-06,15584.4,248,88.7,70,0.0293,0
Southwest,ProductA,2024-05-13,15844.619999999999,294,113.7,74,0.0311,0
Southwest,ProductA,2024-05-20,16314.380000000001,265,96.6,61,0.0338,0
Southwest,ProductA,2024-05-27,17466.78,297,110.6,84,0.0324,1
Southwest,ProductA,2024-06-03,19606.86,316,132.1,93,0.0358,1
Southwest,ProductA,2024-06-10,16655.84,270,95.3,80,0.0315,0
Southwest,ProductA,2024-06-17,16516.55,269,103.1,74,0.0312,0
Southwest,ProductA,2024-06-24,16997.62,298,123.4,65,0.0433,0
Southwest,ProductA,2024-07-01,16537.55,294,97.6,97,0.036,0
Southwest,ProductA,2024-07-08,17127.93,263,97.4,96,0.0359,0
Southwest,ProductA,2024-07-15,16345.18,285,111.4,84,0.0323,0
Southwest,ProductA,2024-07-22,16799.92,279,107.1,77,0.0351,0
Southwest,ProductA,2024-07-29,16954.18,297,124.9,83,0.0397,0
Southwest,ProductA,2024-08-05,16492.97,283,104.1,85,0.0413,0
Southwest,ProductA,2024-08-12,16188.86,271,106.4,73,0.0367,0
Southwest,ProductA,2024-08-19,15888.08,255,104.3,91,0.0324,0
Southwest,ProductA,2024-08-26,15813.11,261,107.3,87,0.0361,0
Southwest,ProductA,2024-09-02,15747.46,256,102.1,64,0.0338,0
Southwest,ProductA,2024-09-09,14944.310000000001,267,109.4,92,0.0372,0
Southwest,ProductA,2024-09-16,15313.970000000001,259,111.1,68,0.0318,0
Southwest,ProductA,2024-09-23,14057.9,249,95.1,63,0.0324,0
Southwest,ProductA,2024-09-30,14034.2,219,90.9,55,0.0307,0
Southwest,ProductA,2024-10-07,14300.5,241,88.9,81,0.0366,0
Southwest,ProductA,2024-10-14,13126.1,219,79.4,77,0.0284,0
Southwest,ProductA,2024-10-21,12716.68,192,73.6,55,0.0394,0
Southwest,ProductA,2024-10-28,13042.46,222,86.9,59,0.0349,0
Southwest,ProductA,2024-11-04,12599.22,230,90.3,73,0.0329,0
Southwest,ProductA,2024-11-11,12353.2,205,66.4,63,0.0385,0
Southwest,ProductA,2024-11-18,12076.789999999999,179,62.4,63,0.0307,0
Southwest,ProductA,2024-11-25,11935.58,196,73.7,64,0.0356,0
Southwest,ProductA,2024-12-02,13128.71,232,89.1,58,0.0309,1
Southwest,ProductA,2024-12-09,13651.82,245,90.1,73,0.0425,1
Southwest,ProductA,2024-12-16,11808.279999999999,208,81.1,47,0.0357,1
Southwest,ProductA,2024-12-23,13177.55,225,88.6,64,0.0403,1
Southwest,ProductA,2024-12-30,13770.34,203,82.3,53,0.035,1
Southwest,ProductA,2025-01-06,11286.55,182,75.0,37,0.0358,1
Southwest,ProductA,2025-01-13,11492.08,177,62.6,48,0.0367,0
Southwest,ProductA,2025-01-20,11440.9,213,82.9,66,0.033,0
Southwest,ProductA,2025-01-27,11748.84,201,77.0,56,0.0411,0
Southwest,ProductA,2025-02-03,11400.9,194,72.6,64,0.0356,0
Southwest,ProductA,2025-02-10,11933.73,197,79.1,55,0.0338,0
Southwest,ProductA,2025-02-17,12240.23,217,82.1,69,0.0301,0
Southwest,ProductA,2025-02-24,12485.79,196,63.9,40,0.0343,0
Southwest,ProductA,2025-03-03,12630.16,205,69.7,67,0.0361,0
Southwest,ProductA,2025-03-10,12755.960000000001,187,78.4,45,0.0343,0
Southwest,ProductA,2025-03-17,13729.61,232,91.6,69,0.0329,0
Southwest,ProductA,2025-03-24,13588.23,242,98.9,61,0.0311,0
Southwest,ProductA,2025-03-31,14153.55,236,98.0,67,0.0372,0
Southwest,ProductA,2025-04-07,14375.39,230,92.0,70,0.0339,0
Southwest,ProductA,2025-04-14,14707.400000000001,251,97.4,82,0.0356,0
Southwest,ProductA,2025-04-21,14936.3,250,103.6,69,0.0285,0
Southwest,ProductA,2025-04-28,15534.65,272,104.9,83,0.0368,0
Southwest,ProductA,2025-05-05,15642.83,267,103.3,61,0.035,0
Southwest,ProductA,2025-05-12,15586.52,251,103.9,89,0.0371,0
Southwest,ProductA,2025-05-19,16894.32,284,95.7,92,0.0379,0
Southwest,ProductA,2025-05-26,17918.260000000002,306,119.4,85,0.0386,1
Southwest,ProductA,2025-06-02,19208.79,342,152.7,103,0.0339,1
Southwest,ProductA,2025-06-09,16584.38,297,118.3,86,0.034,0
Southwest,ProductA,2025-06-16,16837.989999999998,294,117.3,74,0.0322,0
Southwest,ProductA,2025-06-23,17083.260000000002,288,111.3,85,0.0325,0
Southwest,ProductA,2025-06-30,16983.26,279,100.1,76,0.0288,0
Southwest,ProductA,2025-07-07,16895.29,278,116.1,90,0.0413,0
Southwest,ProductA,2025-07-14,17105.18,286,117.4,84,0.0407,0
Southwest,ProductA,2025-07-21,16777.76,288,121.0,87,0.0361,0
Southwest,ProductA,2025-07-28,16600.87,264,108.1,77,0.0349,0
Southwest,ProductA,2025-08-04,16464.02,276,103.9,85,0.0341,0
Southwest,ProductA,2025-08-11,17243.5,282,116.0,76,0.027,0
Southwest,ProductA,2025-08-18,16067.48,264,104.9,82,0.0344,0
Southwest,ProductA,2025-08-25,16062.02,270,114.4,71,0.0355,0
Southwest,ProductA,2025-09-01,15744.9,260,96.0,93,0.0312,0
Southwest,ProductA,2025-09-08,15420.22,250,94.9,70,0.0379,0
Southwest,ProductA,2025-09-15,15554.11,240,90.9,54,0.0309,0
Southwest,ProductA,2025-09-22,14370.27,260,109.6,68,0.0389,0
Southwest,ProductA,2025-09-29,14267.53,230,94.7,66,0.0333,0
Southwest,ProductA,2025-10-06,14400.02,251,103.1,74,0.0371,0
Southwest,ProductA,2025-10-13,13714.51,220,80.9,62,0.0374,0
Southwest,ProductA,2025-10-20,13606.29,229,87.9,54,0.034,0
Southwest,ProductA,2025-10-27,13046.34,208,73.6,68,0.034,0
Southwest,ProductA,2025-11-03,12474.11,209,81.0,53,0.0324,0
Southwest,ProductA,2025-11-10,12337.1,199,74.6,64,0.0404,0
Southwest,ProductA,2025-11-17,12311.32,217,79.6,51,0.0375,0
Southwest,ProductA,2025-11-24,11874.13,196,70.9,62,0.0338,0
Southwest,ProductA,2025-12-01,12679.33,214,75.7,65,0.0352,1
Southwest,ProductA,2025-12-08,13636.6,229,80.3,56,0.0364,1
Southwest,ProductA,2025-12-15,13169.220000000001,233,98.1,70,0.0365,1
Southwest,ProductA,2025-12-22,13613.619999999999,224,90.4,64,0.0354,1
Southwest,ProductA,2025-12-29,13417.029999999999,225,78.1,62,0.0351,1
Southwest,ProductA,2026-01-05,4236.67,65,84.0,11,0.0408,1
Southwest,ProductB,2024-01-01,1429.61,25,62.0,7,0.0353,0
Southwest,ProductB,2024-01-08,9645.34,163,62.0,48,0.0314,0
Southwest,ProductB,2024-01-15,9270.4,158,51.6,43,0.0399,0
Southwest,ProductB,2024-01-22,9646.69,174,70.1,40,0.0345,0
Southwest,ProductB,2024-01-29,9684.47,165,57.4,37,0.0312,0
Southwest,ProductB,2024-02-05,9591.3,155,64.4,44,0.0316,0
Southwest,ProductB,2024-02-12,9865.3,173,69.0,47,0.0372,0
Southwest,ProductB,2024-02-19,9987.64,160,59.9,39,0.0329,0
Southwest,ProductB,2024-02-26,10322.029999999999,161,61.6,49,0.0346,0
Southwest,ProductB,2024-03-04,10864.56,187,87.6,66,0.0372,0
Southwest,ProductB,2024-03-11,10696.71,182,74.4,43,0.0331,0
Southwest,ProductB,2024-03-18,11032.43,194,67.0,64,0.0299,0
Southwest,ProductB,2024-03-25,11341.4,183,71.3,62,0.0386,0
Southwest,ProductB,2024-04-01,11881.87,209,87.4,57,0.0312,0
Southwest,ProductB,2024-04-08,11796.16,205,77.6,83,0.037,0
Southwest,ProductB,2024-04-15,11780.11,203,80.3,61,0.0305,0
Southwest,ProductB,2024-04-22,12415.449999999999,208,81.1,45,0.0358,0
Southwest,ProductB,2024-04-29,12711.31,213,70.3,60,0.0318,0
Southwest,ProductB,2024-05-06,13330.79,216,88.6,49,0.0412,0
Southwest,ProductB,2024-05-13,13382.57,230,82.7,72,0.0365,0
Southwest,ProductB,2024-05-20,13669.119999999999,234,87.4,61,0.0343,0
Southwest,ProductB,2024-05-27,15118.050000000001,244,99.6,69,0.0354,1
Southwest,ProductB,2024-06-03,16179.11,256,92.7,72,0.0387,1
Southwest,ProductB,2024-06-10,13880.42,230,96.9,70,0.0346,0
Southwest,ProductB,2024-06-17,13213.4,229,86.7,59,0.0343,0
Southwest,ProductB,2024-06-24,13825.58,238,100.1,69,0.0325,0
Southwest,ProductB,2024-07-01,14412.83,223,80.9,53,0.0321,0
Southwest,ProductB,2024-07-08,13832.15,220,69.9,69,0.0356,0
Southwest,ProductB,2024-07-15,13764.31,249,86.9,81,0.0347,0
Southwest,ProductB,2024-07-22,14075.33,253,101.4,61,0.0294,0
Southwest,ProductB,2024-07-29,14013.03,238,84.3,81,0.0386,0
Southwest,ProductB,2024-08-05,13343.470000000001,211,82.0,55,0.0399,0
Southwest,ProductB,2024-08-12,13380.18,208,88.0,60,0.0328,0
Southwest,ProductB,2024-08-19,13601.49,222,90.3,65,0.0365,0
Southwest,ProductB,2024-08-26,13585.550000000001,233,90.7,57,0.0362,0
Southwest,ProductB,2024-09-02,12370.22,208,82.0,56,0.0336,0
Southwest,ProductB,2024-09-09,12656.07,194,73.6,45,0.0358,0
Southwest,ProductB,2024-09-16,12228.9,208,71.0,59,0.0398,0
Southwest,ProductB,2024-09-23,12264.32,226,90.0,61,0.0369,0
Southwest,ProductB,2024-09-30,12027.619999999999,204,89.0,56,0.0314,0
Southwest,ProductB,2024-10-07,11198.9,180,68.3,44,0.036,0
Southwest,ProductB,2024-10-14,11234.31,195,81.4,48,0.0256,0
Southwest,ProductB,2024-10-21,10727.43,181,71.0,50,0.037,0
Southwest,ProductB,2024-10-28,10717.85,182,70.7,47,0.0348,0
Southwest,ProductB,2024-11-04,10227.85,170,68.3,44,0.0333,0
Southwest,ProductB,2024-11-11,10224.43,170,52.6,49,0.0357,0
Southwest,ProductB,2024-11-18,10257.03,150,52.7,43,0.0327,0
Southwest,ProductB,2024-11-25,9531.03,153,68.4,48,0.0267,0
Southwest,ProductB,2024-12-02,10756.6,194,80.9,52,0.0362,1
Southwest,ProductB,2024-12-09,11143.02,175,64.9,43,0.0372,1
Southwest,ProductB,2024-12-16,10107.08,161,59.1,42,0.0336,1
Southwest,ProductB,2024-12-23,11044.8,189,68.3,60,0.0362,1
Southwest,ProductB,2024-12-30,11302.72,207,79.9,52,0.0345,1
Southwest,ProductB,2025-01-06,9373.98,176,68.3,66,0.0361,1
Southwest,ProductB,2025-01-13,9418.05,151,55.0,32,0.0415,0
Southwest,ProductB,2025-01-20,9179.87,138,60.3,29,0.0346,0
Southwest,ProductB,2025-01-27,9535.31,161,61.4,39,0.0367,0
Southwest,ProductB,2025-02-03,9700.75,161,60.3,55,0.0329,0
Southwest,ProductB,2025-02-10,10081.08,160,55.6,55,0.0282,0
Southwest,ProductB,2025-02-17,10160.89,169,64.7,40,0.0331,0
Southwest,ProductB,2025-02-24,10360.28,186,70.0,57,0.036,0
Southwest,ProductB,2025-03-03,10312.03,163,70.6,50,0.0361,0
Southwest,ProductB,2025-03-10,11092.58,183,68.3,56,0.0375,0
Southwest,ProductB,2025-03-17,11034.16,176,75.4,57,0.032,0
Southwest,ProductB,2025-03-24,11054.78,188,70.0,43,0.0354,0
Southwest,ProductB,2025-03-31,11525.630000000001,193,63.3,53,0.0366,0
Southwest,ProductB,2025-04-07,11841.83,189,72.6,49,0.0365,0
Southwest,ProductB,2025-04-14,12318.19,202,76.4,68,0.0356,0
Southwest,ProductB,2025-04-21,12564.08,209,79.9,83,0.0403,0
Southwest,ProductB,2025-04-28,12353.82,212,93.4,56,0.0352,0
Southwest,ProductB,2025-05-05,12957.01,217,80.0,58,0.0359,0
Southwest,ProductB,2025-05-12,13009.29,216,80.1,71,0.0349,0
Southwest,ProductB,2025-05-19,13395.86,230,84.0,68,0.0341,0
Southwest,ProductB,2025-05-26,15832.869999999999,281,113.4,90,0.0368,1
Southwest,ProductB,2025-06-02,15996.94,272,103.1,75,0.0323,1
Southwest,ProductB,2025-06-09,13369.53,207,86.1,56,0.0358,0
Southwest,ProductB,2025-06-16,14159.3,247,96.1,87,0.0386,0
Southwest,ProductB,2025-06-23,14014.2,240,104.9,63,0.0405,0
Southwest,ProductB,2025-06-30,14036.81,210,95.0,67,0.0359,0
Southwest,ProductB,2025-07-07,14158.900000000001,252,101.9,62,0.0346,0
Southwest,ProductB,2025-07-14,14153.45,222,85.4,63,0.0366,0
Southwest,ProductB,2025-07-21,13965.0,237,89.9,64,0.0387,0
Southwest,ProductB,2025-07-28,13683.65,233,97.3,59,0.0312,0
Southwest,ProductB,2025-08-04,13671.14,237,105.1,71,0.0301,0
Southwest,ProductB,2025-08-11,13411.539999999999,212,79.6,44,0.0392,0
Southwest,ProductB,2025-08-18,13146.25,226,89.9,78,0.0412,0
Southwest,ProductB,2025-08-25,13039.43,235,92.3,53,0.0362,0
Southwest,ProductB,2025-09-01,12665.45,203,93.0,47,0.0363,0
Southwest,ProductB,2025-09-08,12464.93,219,84.7,66,0.0339,0
Southwest,ProductB,2025-09-15,12656.51,215,88.7,84,0.0386,0
Southwest,ProductB,2025-09-22,12237.15,217,87.9,47,0.0356,0
Southwest,ProductB,2025-09-29,12063.38,212,87.7,52,0.0373,0
Southwest,ProductB,2025-10-06,11531.62,184,78.0,45,0.0322,0
Southwest,ProductB,2025-10-13,11049.07,171,60.0,53,0.0327,0
Southwest,ProductB,2025-10-20,10957.21,171,66.3,38,0.0359,0
Southwest,ProductB,2025-10-27,10567.21,183,77.0,59,0.0387,0
Southwest,ProductB,2025-11-03,10343.31,175,66.7,39,0.0335,0
Southwest,ProductB,2025-11-10,10385.97,174,69.9,57,0.0333,0
Southwest,ProductB,2025-11-17,10073.33,171,59.6,48,0.0325,0
Southwest,ProductB,2025-11-24,9986.4,171,64.1,44,0.0314,0
Southwest,ProductB,2025-12-01,10744.73,166,75.1,29,0.0384,1
Southwest,ProductB,2025-12-08,11777.970000000001,181,73.9,51,0.0354,1
Southwest,ProductB,2025-12-15,10668.27,177,72.3,46,0.0364,1
Southwest,ProductB,2025-12-22,11523.02,200,82.0,53,0.0353,1
Southwest,ProductB,2025-12-29,11146.92,180,73.1,48,0.0308,1
Southwest,ProductB,2026-01-05,3221.13,50,71.5,14,0.0352,1
Southwest,ProductC,2024-01-01,1015.15,21,30.0,9,0.0388,0
Southwest,ProductC,2024-01-08,7817.36,131,38.0,28,0.033,0
Southwest,ProductC,2024-01-15,7585.83,129,50.9,38,0.0274,0
Southwest,ProductC,2024-01-22,7699.45,129,47.4,38,0.0368,0
Southwest,ProductC,2024-01-29,7855.58,122,43.7,37,0.0386,0
Southwest,ProductC,2024-02-05,7726.5599999999995,117,43.1,37,0.035,0
Southwest,ProductC,2024-02-12,7866.639999999999,139,53.6,41,0.0319,0
Southwest,ProductC,2024-02-19,8151.120000000001,122,42.4,40,0.038,0
Southwest,ProductC,2024-02-26,8265.35,132,48.6,21,0.0336,0
Southwest,ProductC,2024-03-04,8423.880000000001,148,58.3,53,0.0349,0
Southwest,ProductC,2024-03-11,8840.119999999999,152,58.7,36,0.0324,0
Southwest,ProductC,2024-03-18,8526.26,139,56.0,44,0.0412,0
Southwest,ProductC,2024-03-25,9105.48,139,45.3,30,0.0346,0
Southwest,ProductC,2024-04-01,9273.06,161,73.9,47,0.0321,0
Southwest,ProductC,2024-04-08,9161.31,148,49.7,46,0.0355,0
Southwest,ProductC,2024-04-15,9968.8,175,63.9,40,0.0367,0
Southwest,ProductC,2024-04-22,10200.14,164,67.7,50,0.0339,0
Southwest,ProductC,2024-04-29,10404.2,187,82.3,64,0.0356,0
Southwest,ProductC,2024-05-06,10313.95,159,65.1,40,0.0308,0
Southwest,ProductC,2024-05-13,10257.369999999999,169,63.7,48,0.0346,0
Southwest,ProductC,2024-05-20,10794.5,197,75.9,56,0.0375,0
Southwest,ProductC,2024-05-27,12216.08,232,90.3,79,0.0359,1
Southwest,ProductC,2024-06-03,13005.21,192,80.3,65,0.0355,1
Southwest,ProductC,2024-06-10,11351.55,194,79.4,45,0.0327,0
Southwest,ProductC,2024-06-17,11156.76,198,63.3,50,0.0361,0
Southwest,ProductC,2024-06-24,11189.4,165,62.1,43,0.0331,0
Southwest,ProductC,2024-07-01,11480.279999999999,197,84.1,49,0.0338,0
Southwest,ProductC,2024-07-08,11415.47,202,85.9,56,0.0326,0
Southwest,ProductC,2024-07-15,11376.45,165,63.1,48,0.0343,0
Southwest,ProductC,2024-07-22,10908.57,178,61.9,63,0.0357,0
Southwest,ProductC,2024-07-29,11189.34,196,73.6,52,0.0335,0
Southwest,ProductC,2024-08-05,10964.95,188,63.6,61,0.0405,0
Southwest,ProductC,2024-08-12,10277.36,191,76.3,47,0.0338,0
Southwest,ProductC,2024-08-19,10623.89,176,76.0,57,0.0326,0
Southwest,ProductC,2024-08-26,10376.1,183,67.9,40,0.0359,0
Southwest,ProductC,2024-09-02,10293.26,181,72.3,35,0.0281,0
Southwest,ProductC,2024-09-09,10071.869999999999,164,68.0,56,0.042,0
Southwest,ProductC,2024-09-16,10031.97,182,71.4,36,0.0342,0
Southwest,ProductC,2024-09-23,9823.48,178,57.1,52,0.0246,0
Southwest,ProductC,2024-09-30,9299.54,163,60.7,53,0.04,0
Southwest,ProductC,2024-10-07,9088.19,153,62.0,55,0.0328,0
Southwest,ProductC,2024-10-14,9248.45,168,61.1,52,0.0315,0
Southwest,ProductC,2024-10-21,9157.73,159,58.7,49,0.0355,0
Southwest,ProductC,2024-10-28,8614.52,149,48.4,32,0.0343,0
Southwest,ProductC,2024-11-04,8362.33,147,52.1,44,0.0356,0
Southwest,ProductC,2024-11-11,8093.63,135,56.3,42,0.0393,0
Southwest,ProductC,2024-11-18,8071.49,136,57.3,38,0.0357,0
Southwest,ProductC,2024-11-25,8165.17,134,63.4,35,0.0338,0
Southwest,ProductC,2024-12-02,8632.19,142,56.1,39,0.0299,1
Southwest,ProductC,2024-12-09,9157.619999999999,147,62.0,39,0.043,1
Southwest,ProductC,2024-12-16,8143.8,127,48.3,36,0.038,1
Southwest,ProductC,2024-12-23,8847.35,128,46.3,28,0.0396,1
Southwest,ProductC,2024-12-30,9478.369999999999,153,56.4,39,0.0354,1
Southwest,ProductC,2025-01-06,7705.35,136,48.9,31,0.0364,1
Southwest,ProductC,2025-01-13,7619.13,135,61.1,39,0.0329,0
Southwest,ProductC,2025-01-20,7484.96,108,38.9,18,0.0368,0
Southwest,ProductC,2025-01-27,7811.13,122,41.7,30,0.0358,0
Southwest,ProductC,2025-02-03,7714.84,124,42.1,24,0.0365,0
Southwest,ProductC,2025-02-10,7997.280000000001,129,43.0,29,0.0371,0
Southwest,ProductC,2025-02-17,7955.07,124,46.1,41,0.0332,0
Southwest,ProductC,2025-02-24,8496.4,141,48.0,33,0.0384,0
Southwest,ProductC,2025-03-03,8529.72,136,43.7,39,0.033,0
Southwest,ProductC,2025-03-10,8583.91,138,58.4,41,0.0347,0
Southwest,ProductC,2025-03-17,8676.18,154,60.9,47,0.0329,0
Southwest,ProductC,2025-03-24,9107.86,165,65.4,52,0.0301,0
Southwest,ProductC,2025-03-31,8824.41,150,58.7,35,0.0359,0
Southwest,ProductC,2025-04-07,9575.92,180,71.0,43,0.0377,0
