date,region,product,revenue,units_sold,inventory,customer_count,churn_rate,promo_active
2024-01-17,Northeast,ProductE,952.75,15,30,9,0.0487,0
2024-01-17,Southeast,ProductA,2230.53,37,129,6,0.0289,0
2024-01-17,Southeast,ProductB,2039.51,43,98,12,0.0345,0
2024-01-17,Southeast,ProductC,1427.7,27,86,9,0.0416,0
2024-01-17,Southeast,ProductD,1164.08,17,38,0,0.0239,0
2024-01-17,Southeast,ProductE,785.01,13,27,4,0.034,0
2024-01-17,Southwest,ProductA,1639.04,27,74,6,0.0497,0
2024-01-17,Southwest,ProductB,1468.94,22,43,7,0.0318,0
2024-01-17,Southwest,ProductC,1170.56,17,37,3,0.0426,0
2024-01-17,Southwest,ProductD,846.06,16,43,4,0.0214,0
2024-01-17,Southwest,ProductE,557.11,11,7,7,0.0337,0
2024-01-17,West,ProductA,2400.36,32,76,14,0.0215,0
2024-01-17,West,ProductB,2214.34,37,105,5,0.0341,0
2024-01-17,West,ProductC,1672.42,27,102,11,0.0465,0
2024-01-17,West,ProductD,1365.55,20,70,4,0.032,0
2024-01-17,West,ProductE,868.41,13,40,0,0.0222,0
2024-01-18,Midwest,ProductA,1942.14,39,118,8,0.0432,0
2024-01-18,Midwest,ProductB,1545.78,21,79,5,0.0219,0
2024-01-18,Midwest,ProductC,1402.42,28,75,12,0.0399,0
2024-01-18,Midwest,ProductD,991.16,16,26,5,0.0474,0
2024-01-18,Midwest,ProductE,664.24,12,33,6,0.0416,0
2024-01-18,Northeast,ProductA,3145.29,49,152,12,0.0384,0
2024-01-18,Northeast,ProductB,2280.41,45,150,14,0.029,0
2024-01-18,Northeast,ProductC,2086.6,37,123,6,0.0413,0
2024-01-18,Northeast,ProductD,1578.29,29,79,6,0.0402,0
2024-01-18,Northeast,ProductE,852.33,11,39,1,0.0418,0
2024-01-18,Southeast,ProductA,2292.33,34,78,11,0.049,0
2024-01-18,Southeast,ProductB,1796.69,26,78,5,0.0416,0
2024-01-18,Southeast,ProductC,1436.04,22,50,6,0.0386,0
2024-01-18,Southeast,ProductD,1137.24,16,16,6,0.0209,0
2024-01-18,Southeast,ProductE,781.76,10,17,5,0.0294,0
2024-01-18,Southwest,ProductA,1608.57,21,72,9,0.0441,0
2024-01-18,Southwest,ProductB,1378.51,25,79,4,0.0304,0
2024-01-18,Southwest,ProductC,1167.73,20,32,9,0.0261,0
2024-01-18,Southwest,ProductD,928.56,15,37,6,0.0241,0
2024-01-18,Southwest,ProductE,577.77,9,32,1,0.0401,0
2024-01-18,West,ProductA,2675.42,41,125,10,0.0258,0
2024-01-18,West,ProductB,2100.77,40,125,18,0.0492,0
2024-01-18,West,ProductC,1789.51,33,72,6,0.0411,0
2024-01-18,West,ProductD,1285.74,23,50,3,0.0439,0
2024-01-18,West,ProductE,830.18,15,49,5,0.0314,0
2024-01-19,Midwest,ProductA,1987.77,37,131,9,0.0348,0
2024-01-19,Midwest,ProductB,1676.61,22,88,4,0.0258,0
2024-01-19,Midwest,ProductC,1356.01,28,65,4,0.0277,0
2024-01-19,Midwest,ProductD,1011.86,20,73,8,0.037,0
2024-01-19,Midwest,ProductE,704.32,10,37,0,0.0469,0
2024-01-19,Northeast,ProductA,3076.71,50,133,17,0.0324,0
2024-01-19,Northeast,ProductB,2370.89,35,70,7,0.0202,0
2024-01-19,Northeast,ProductC,2080.56,33,93,13,0.0481,0
2024-01-19,Northeast,ProductD,1495.57,20,47,3,0.0489,0
2024-01-19,Northeast,ProductE,924.17,16,58,1,0.0227,0
2024-01-19,Southeast,ProductA,2253.03,36,97,10,0.0481,0
2024-01-19,Southeast,ProductB,1838.58,25,67,8,0.0253,0
2024-01-19,Southeast,ProductC,1600.97,22,58,11,0.0349,0
2024-01-19,Southeast,ProductD,1077.89,14,42,0,0.0463,0
2024-01-19,Southeast,ProductE,753.14,16,31,1,0.0495,0
2024-01-19,Southwest,ProductA,1587.12,27,55,8,0.0411,0
2024-01-19,Southwest,ProductB,1523.67,28,76,6,0.0289,0
2024-01-19,Southwest,ProductC,1130.74,17,32,8,0.0246,0
2024-01-19,Southwest,ProductD,821.26,12,52,6,0.0365,0
2024-01-19,Southwest,ProductE,548.93,9,21,5,0.0266,0
2024-01-19,West,ProductA,2618.21,37,96,10,0.0401,0
2024-01-19,West,ProductB,2300.05,45,90,12,0.0274,0
2024-01-19,West,ProductC,1887.72,35,79,11,0.0486,0
2024-01-19,West,ProductD,1307.05,24,79,11,0.0396,0
2024-01-19,West,ProductE,921.04,14,44,6,0.0292,0
2024-01-20,Midwest,ProductA,1642.71,28,76,6,0.0493,0
2024-01-20,Midwest,ProductB,1373.45,21,39,0,0.0315,0
2024-01-20,Midwest,ProductC,1048.76,14,40,8,0.0405,0
2024-01-20,Midwest,ProductD,809.55,12,46,6,0.0304,0
2024-01-20,Midwest,ProductE,485.11,9,33,5,0.0418,0
2024-01-20,Northeast,ProductA,2522.77,48,157,8,0.0225,0
2024-01-20,Northeast,ProductB,2251.75,38,131,15,0.0369,0
2024-01-20,Northeast,ProductC,1786.54,38,117,15,0.0372,0
2024-01-20,Northeast,ProductD,1113.9,22,63,9,0.0235,0
2024-01-20,Northeast,ProductE,840.04,16,25,5,0.0353,0
2024-01-20,Southeast,ProductA,2033.98,29,57,11,0.0337,0
2024-01-20,Southeast,ProductB,1527.45,32,85,11,0.0417,0
2024-01-20,Southeast,ProductC,1205.89,21,58,4,0.0373,0
2024-01-20,Southeast,ProductD,1044.41,22,62,8,0.0498,0
2024-01-20,Southeast,ProductE,648.18,8,9,0,0.021,0
2024-01-20,Southwest,ProductA,1486.74,30,62,4,0.0411,0
2024-01-20,Southwest,ProductB,1203.46,25,74,3,0.027,0
2024-01-20,Southwest,ProductC,966.45,18,64,8,0.0351,0
2024-01-20,Southwest,ProductD,739.36,13,47,5,0.0296,0
2024-01-20,Southwest,ProductE,496.14,7,25,0,0.0291,0
2024-01-20,West,ProductA,2104.96,40,82,15,0.029,0
2024-01-20,West,ProductB,1948.78,29,80,9,0.0447,0
2024-01-20,West,ProductC,1449.39,27,55,5,0.0481,0
2024-01-20,West,ProductD,1177.3,17,36,0,0.0326,0
2024-01-20,West,ProductE,732.97,10,50,2,0.0262,0
2024-01-21,Midwest,ProductA,1753.72,27,75,8,0.0429,0
2024-01-21,Midwest,ProductB,1283.42,19,51,8,0.0461,0
2024-01-21,Midwest,ProductC,1166.61,21,86,8,0.0481,0
2024-01-21,Midwest,ProductD,924.08,12,31,0,0.0344,0
2024-01-21,Midwest,ProductE,566.35,10,10,6,0.0475,0
2024-01-21,Northeast,ProductA,2358.17,47,135,15,0.029,0
2024-01-21,Northeast,ProductB,2146.37,45,138,14,0.0473,0
2024-01-21,Northeast,ProductC,1686.71,26,53,11,0.0492,0
2024-01-21,Northeast,ProductD,1199.17,16,60,7,0.0296,0
2024-01-21,Northeast,ProductE,819.9,14,21,2,0.0426,0
2024-01-21,Southeast,ProductA,1923.02,32,117,10,0.0412,0
2024-01-21,Southeast,ProductB,1742.04,25,69,3,0.049,0
2024-01-21,Southeast,ProductC,1234.66,20,41,9,0.0261,0
2024-01-21,Southeast,ProductD,1025.52,15,30,5,0.0228,0
2024-01-21,Southeast,ProductE,644.83,9,6,6,0.0402,0
2024-01-21,Southwest,ProductA,1466.91,23,60,9,0.0299,0
2024-01-21,Southwest,ProductB,1321.86,23,69,6,0.0396,0
2024-01-21,Southwest,ProductC,957.0,14,23,0,0.049,0
2024-01-21,Southwest,ProductD,741.18,11,24,1,0.0438,0
2024-01-21,Southwest,ProductE,480.05,9,40,0,0.0475,0
2024-01-21,West,ProductA,2164.82,35,92,10,0.036,0
2024-01-21,West,ProductB,1909.5,34,66,9,0.0349,0
2024-01-21,West,ProductC,1608.86,33,122,14,0.0452,0
2024-01-21,West,ProductD,1049.19,14,50,5,0.0369,0
2024-01-21,West,ProductE,768.06,14,16,0,0.048,0
2024-01-22,Midwest,ProductA,1998.37,34,90,12,0.0268,0
2024-01-22,Midwest,ProductB,1593.84,24,65,8,0.0457,0
2024-01-22,Midwest,ProductC,1234.71,18,33,0,0.0366,0
2024-01-22,Midwest,ProductD,1015.54,21,45,4,0.035,0
2024-01-22,Midwest,ProductE,629.77,10,46,3,0.0457,0
2024-01-22,Northeast,ProductA,3018.12,49,151,15,0.021,0
2024-01-22,Northeast,ProductB,2345.98,33,121,5,0.0429,0
2024-01-22,Northeast,ProductC,1973.94,34,91,6,0.0412,0
2024-01-22,Northeast,ProductD,1390.72,30,71,10,0.0385,0
2024-01-22,Northeast,ProductE,982.06,15,35,5,0.0346,0
2024-01-22,Southeast,ProductA,2435.36,53,164,19,0.0359,0
2024-01-22,Southeast,ProductB,1873.4,35,104,13,0.0444,0
2024-01-22,Southeast,ProductC,1567.38,24,69,7,0.0232,0
2024-01-22,Southeast,ProductD,1241.82,25,56,8,0.0358,0
2024-01-22,Southeast,ProductE,873.68,12,33,6,0.0312,0
2024-01-22,Southwest,ProductA,1725.55,36,87,13,0.045,0
2024-01-22,Southwest,ProductB,1317.95,23,69,10,0.0427,0
2024-01-22,Southwest,ProductC,1157.42,23,84,2,0.035,0
2024-01-22,Southwest,ProductD,885.16,11,19,0,0.0452,0
2024-01-22,Southwest,ProductE,526.82,9,46,5,0.0319,0
2024-01-22,West,ProductA,2601.5,54,165,25,0.0263,0
2024-01-22,West,ProductB,2274.76,32,118,10,0.0214,0
2024-01-22,West,ProductC,1688.2,35,132,5,0.0369,0
2024-01-22,West,ProductD,1366.93,29,110,10,0.0488,0
2024-01-22,West,ProductE,838.52,13,56,0,0.0319,0
2024-01-23,Midwest,ProductA,2015.97,27,85,11,0.0251,0
2024-01-23,Midwest,ProductB,1640.56,29,59,13,0.0348,0
2024-01-23,Midwest,ProductC,1300.21,27,66,3,0.0345,0
2024-01-23,Midwest,ProductD,936.29,19,40,8,0.0388,0
2024-01-23,Midwest,ProductE,636.29,10,41,3,0.0291,0
2024-01-23,Northeast,ProductA,3025.52,44,107,13,0.0498,0
2024-01-23,Northeast,ProductB,2651.13,44,130,10,0.033,0
2024-01-23,Northeast,ProductC,1853.28,28,101,8,0.0386,0
2024-01-23,Northeast,ProductD,1418.6,20,53,2,0.0246,0
2024-01-23,Northeast,ProductE,1004.8,15,50,3,0.0295,0
2024-01-23,Southeast,ProductA,2441.37,50,87,16,0.0308,0
2024-01-23,Southeast,ProductB,2104.75,39,67,14,0.0335,0
2024-01-23,Southeast,ProductC,1620.22,26,52,6,0.0306,0
2024-01-23,Southeast,ProductD,1261.86,26,84,6,0.0316,0
2024-01-23,Southeast,ProductE,792.58,14,23,5,0.047,0
2024-01-23,Southwest,ProductA,1691.11,32,63,11,0.0318,0
2024-01-23,Southwest,ProductB,1400.89,28,79,4,0.0364,0
2024-01-23,Southwest,ProductC,1149.03,17,38,1,0.0338,0
2024-01-23,Southwest,ProductD,888.41,13,36,8,0.0408,0
2024-01-23,Southwest,ProductE,583.14,8,39,2,0.035,0
2024-01-23,West,ProductA,2506.94,34,68,7,0.0441,0
2024-01-23,West,ProductB,2255.43,41,111,10,0.0458,0
2024-01-23,West,ProductC,1867.9,25,54,8,0.0484,0
2024-01-23,West,ProductD,1403.17,27,77,1,0.0491,0
2024-01-23,West,ProductE,868.05,16,43,4,0.0373,0
2024-01-24,Midwest,ProductA,1994.27,33,65,10,0.0231,0
2024-01-24,Midwest,ProductB,1550.0,26,102,11,0.0482,0
2024-01-24,Midwest,ProductC,1289.77,26,64,4,0.0262,0
2024-01-24,Midwest,ProductD,904.65,15,31,2,0.0409,0
2024-01-24,Midwest,ProductE,656.06,12,26,3,0.0235,0
2024-01-24,Northeast,ProductA,3314.29,51,114,14,0.0415,0
2024-01-24,Northeast,ProductB,2210.96,32,58,3,0.0344,0
2024-01-24,Northeast,ProductC,2084.31,36,116,5,0.0408,0
2024-01-24,Northeast,ProductD,1582.23,25,88,8,0.0469,0
2024-01-24,Northeast,ProductE,1035.54,16,29,7,0.0431,0
2024-01-24,Southeast,ProductA,2273.85,35,88,7,0.0213,0
2024-01-24,Southeast,ProductB,1921.19,25,56,4,0.0426,0
2024-01-24,Southeast,ProductC,1610.73,21,36,11,0.0278,0
2024-01-24,Southeast,ProductD,1173.51,19,64,3,0.0373,0
2024-01-24,Southeast,ProductE,737.87,12,26,3,0.0377,0
2024-01-24,Southwest,ProductA,1569.41,23,53,9,0.0443,0
2024-01-24,Southwest,ProductB,1381.75,29,48,2,0.0256,0
2024-01-24,Southwest,ProductC,1195.0,21,39,5,0.0459,0
2024-01-24,Southwest,ProductD,793.59,13,53,3,0.0383,0
2024-01-24,Southwest,ProductE,599.16,9,40,0,0.0385,0
2024-01-24,West,ProductA,2477.64,35,114,6,0.0249,0
2024-01-24,West,ProductB,2392.56,32,59,8,0.0248,0
2024-01-24,West,ProductC,1750.25,28,86,5,0.0322,0
2024-01-24,West,ProductD,1310.06,25,84,9,0.0209,0
2024-01-24,West,ProductE,873.51,13,17,0,0.0317,0
2024-01-25,Midwest,ProductA,1929.84,36,98,15,0.0337,0
2024-01-25,Midwest,ProductB,1685.57,25,92,10,0.0234,0
2024-01-25,Midwest,ProductC,1378.5,28,88,11,0.031,0
2024-01-25,Midwest,ProductD,999.89,14,20,0,0.0364,0
2024-01-25,Midwest,ProductE,693.53,9,27,0,0.0425,0
2024-01-25,Northeast,ProductA,2750.5,39,105,13,0.0384,0
2024-01-25,Northeast,ProductB,2432.57,51,105,20,0.0292,0
2024-01-25,Northeast,ProductC,2054.64,40,102,11,0.0325,0
2024-01-25,Northeast,ProductD,1532.39,31,96,10,0.0391,0
2024-01-25,Northeast,ProductE,957.21,14,59,2,0.0366,0
2024-01-25,Southeast,ProductA,2383.0,39,66,12,0.0335,0
2024-01-25,Southeast,ProductB,1988.21,42,103,15,0.0241,0
2024-01-25,Southeast,ProductC,1641.98,23,90,5,0.0348,0
2024-01-25,Southeast,ProductD,1087.51,16,31,3,0.0347,0
2024-01-25,Southeast,ProductE,749.38,15,35,2,0.0288,0
2024-01-25,Southwest,ProductA,1729.79,32,105,12,0.0411,0
2024-01-25,Southwest,ProductB,1558.7,29,61,9,0.0496,0
2024-01-25,Southwest,ProductC,1161.71,17,39,1,0.0436,0
2024-01-25,Southwest,ProductD,841.5,11,41,0,0.0238,0
2024-01-25,Southwest,ProductE,535.39,7,6,0,0.0449,0
2024-01-25,West,ProductA,2554.58,47,153,10,0.0305,0
2024-01-25,West,ProductB,2498.46,35,106,10,0.0433,0
2024-01-25,West,ProductC,1749.52,33,107,11,0.0305,0
2024-01-25,West,ProductD,1377.91,20,60,9,0.0242,0
2024-01-25,West,ProductE,890.49,17,37,5,0.0305,0
2024-01-26,Midwest,ProductA,1866.65,38,116,11,0.02,0
2024-01-26,Midwest,ProductB,1646.57,22,61,2,0.024,0
2024-01-26,Midwest,ProductC,1369.09,21,37,9,0.0282,0
2024-01-26,Midwest,ProductD,1013.37,15,23,7,0.0471,0
2024-01-26,Midwest,ProductE,650.37,13,52,8,0.041,0
2024-01-26,Northeast,ProductA,2814.08,41,117,9,0.0373,0
2024-01-26,Northeast,ProductB,2335.79,44,99,12,0.039,0
2024-01-26,Northeast,ProductC,2024.76,28,68,8,0.0283,0
2024-01-26,Northeast,ProductD,1421.08,19,65,0,0.0298,0
2024-01-26,Northeast,ProductE,1029.29,22,79,8,0.0419,0
2024-01-26,Southeast,ProductA,2412.65,41,103,9,0.0219,0
2024-01-26,Southeast,ProductB,2079.23,34,61,5,0.0264,0
2024-01-26,Southeast,ProductC,1493.81,28,94,13,0.0373,0
2024-01-26,Southeast,ProductD,1119.24,18,38,4,0.0405,0
2024-01-26,Southeast,ProductE,777.67,16,15,4,0.0338,0
2024-01-26,Southwest,ProductA,1772.77,36,105,8,0.024,0
2024-01-26,Southwest,ProductB,1344.81,17,48,5,0.0203,0
2024-01-26,Southwest,ProductC,1163.71,18,48,8,0.0388,0
2024-01-26,Southwest,ProductD,858.61,17,38,2,0.0458,0
2024-01-26,Southwest,ProductE,572.65,12,31,0,0.0377,0
2024-01-26,West,ProductA,2789.84,53,167,12,0.02,0
2024-01-26,West,ProductB,2276.1,38,83,10,0.0404,0
2024-01-26,West,ProductC,1835.31,40,135,14,0.0496,0
2024-01-26,West,ProductD,1410.94,24,63,10,0.0315,0
2024-01-26,West,ProductE,887.95,13,24,3,0.0464,0
2024-01-27,Midwest,ProductA,1808.99,39,73,13,0.0352,0
2024-01-27,Midwest,ProductB,1465.55,22,75,7,0.0411,0
2024-01-27,Midwest,ProductC,1132.46,23,55,1,0.0283,0
2024-01-27,Midwest,ProductD,849.58,15,34,8,0.0442,0
2024-01-27,Midwest,ProductE,556.38,9,13,0,0.045,0
2024-01-27,Northeast,ProductA,2522.79,44,154,14,0.0242,0
2024-01-27,Northeast,ProductB,1942.54,36,92,5,0.038,0
2024-01-27,Northeast,ProductC,1519.84,24,74,7,0.0454,0
2024-01-27,Northeast,ProductD,1264.41,19,54,6,0.0353,0
2024-01-27,Northeast,ProductE,881.71,13,47,7,0.0469,0
2024-01-27,Southeast,ProductA,2014.61,27,69,12,0.035,0
2024-01-27,Southeast,ProductB,1730.64,27,55,4,0.0496,0
2024-01-27,Southeast,ProductC,1267.85,17,56,1,0.0371,0
2024-01-27,Southeast,ProductD,1061.3,18,58,8,0.0486,0
2024-01-27,Southeast,ProductE,650.67,9,18,4,0.0279,0
2024-01-27,Southwest,ProductA,1357.3,20,44,2,0.0434,0
2024-01-27,Southwest,ProductB,1301.79,24,65,4,0.0209,0
2024-01-27,Southwest,ProductC,1067.37,15,52,9,0.0414,0
2024-01-27,Southwest,ProductD,737.67,11,6,5,0.0308,0
2024-01-27,Southwest,ProductE,529.74,8,19,0,0.0277,0
2024-01-27,West,ProductA,2357.47,36,85,11,0.0419,0
2024-01-27,West,ProductB,1946.47,27,39,8,0.033,0
2024-01-27,West,ProductC,1281.39,21,60,11,0.0423,0
2024-01-27,West,ProductD,1167.49,17,53,4,0.041,0
2024-01-27,West,ProductE,805.57,16,54,4,0.0435,0
2024-01-28,Midwest,ProductA,1812.47,30,68,4,0.0432,0
2024-01-28,Midwest,ProductB,1520.47,29,82,2,0.0274,0
2024-01-28,Midwest,ProductC,1215.65,26,65,13,0.0304,0
2024-01-28,Midwest,ProductD,824.01,11,20,1,0.02,0
2024-01-28,Midwest,ProductE,575.71,8,25,0,0.0231,0
2024-01-28,Northeast,ProductA,2644.65,54,164,12,0.0269,0
2024-01-28,Northeast,ProductB,2017.25,33,69,10,0.0273,0
2024-01-28,Northeast,ProductC,1682.35,28,63,14,0.0479,0
2024-01-28,Northeast,ProductD,1321.78,18,48,2,0.0422,0
2024-01-28,Northeast,ProductE,870.01,15,46,5,0.0416,0
2024-01-28,Southeast,ProductA,1910.45,35,81,14,0.0351,0
2024-01-28,Southeast,ProductB,1730.26,24,66,1,0.0494,0
2024-01-28,Southeast,ProductC,1327.87,18,43,5,0.0285,0
2024-01-28,Southeast,ProductD,1112.5,15,30,5,0.0202,0
2024-01-28,Southeast,ProductE,728.8,14,28,0,0.0387,0
2024-01-28,Southwest,ProductA,1481.25,20,56,6,0.0295,0
2024-01-28,Southwest,ProductB,1173.06,16,55,6,0.0295,0
2024-01-28,Southwest,ProductC,940.96,17,24,6,0.0434,0
2024-01-28,Southwest,ProductD,778.86,12,11,7,0.034,0
2024-01-28,Southwest,ProductE,484.9,8,37,4,0.0262,0
2024-01-28,West,ProductA,2393.89,39,106,12,0.0218,0
2024-01-28,West,ProductB,1918.11,25,81,7,0.0476,0
2024-01-28,West,ProductC,1550.12,21,73,5,0.0312,0
2024-01-28,West,ProductD,1165.25,15,41,3,0.024,0
2024-01-28,West,ProductE,784.84,11,32,5,0.033,0
2024-01-29,Midwest,ProductA,2009.79,41,149,5,0.0299,0
2024-01-29,Midwest,ProductB,1604.21,34,94,8,0.0372,0
2024-01-29,Midwest,ProductC,1389.33,19,67,7,0.0405,0
2024-01-29,Midwest,ProductD,878.54,17,35,2,0.0284,0
2024-01-29,Midwest,ProductE,658.47,9,0,6,0.0274,0
2024-01-29,Northeast,ProductA,2994.63,55,131,18,0.0247,0
2024-01-29,Northeast,ProductB,2418.9,36,128,11,0.0212,0
2024-01-29,Northeast,ProductC,1968.66,28,80,12,0.0274,0
2024-01-29,Northeast,ProductD,1470.09,26,62,5,0.0278,0
2024-01-29,Northeast,ProductE,1049.33,14,21,7,0.0336,0
2024-01-29,Southeast,ProductA,2311.16,34,96,14,0.0441,0
2024-01-29,Southeast,ProductB,1880.74,38,74,7,0.0495,0
2024-01-29,Southeast,ProductC,1618.33,33,110,9,0.0389,0
2024-01-29,Southeast,ProductD,1082.66,16,57,1,0.0444,0
2024-01-29,Southeast,ProductE,830.91,18,20,8,0.0333,0
2024-01-29,Southwest,ProductA,1746.82,34,67,10,0.0469,0
2024-01-29,Southwest,ProductB,1523.47,22,46,7,0.0359,0
2024-01-29,Southwest,ProductC,1177.8,17,66,7,0.023,0
2024-01-29,Southwest,ProductD,831.5,12,47,7,0.0475,0
2024-01-29,Southwest,ProductE,589.18,12,22,7,0.0454,0
2024-01-29,West,ProductA,2614.42,48,125,13,0.0218,0
2024-01-29,West,ProductB,2221.94,41,108,14,0.0465,0
2024-01-29,West,ProductC,2001.06,32,85,10,0.0438,0
2024-01-29,West,ProductD,1343.13,17,42,2,0.0363,0
2024-01-29,West,ProductE,919.32,15,61,5,0.0317,0
2024-01-30,Midwest,ProductA,2090.16,28,78,6,0.0291,0
2024-01-30,Midwest,ProductB,1658.76,33,80,3,0.0438,0
2024-01-30,Midwest,ProductC,1240.17,16,34,4,0.0491,0
2024-01-30,Midwest,ProductD,1032.75,15,66,2,0.0267,0
2024-01-30,Midwest,ProductE,681.41,10,31,3,0.0407,0
2024-01-30,Northeast,ProductA,3218.44,46,98,14,0.0454,0
2024-01-30,Northeast,ProductB,2390.14,47,149,12,0.0409,0
2024-01-30,Northeast,ProductC,1837.11,25,69,5,0.0484,0
2024-01-30,Northeast,ProductD,1326.55,21,57,6,0.0496,0
2024-01-30,Northeast,ProductE,942.34,13,25,6,0.0347,0
2024-01-30,Southeast,ProductA,2510.47,52,138,17,0.0358,0
2024-01-30,Southeast,ProductB,1897.52,42,128,15,0.0239,0
2024-01-30,Southeast,ProductC,1483.83,22,93,1,0.0297,0
2024-01-30,Southeast,ProductD,1211.86,26,73,6,0.0432,0
2024-01-30,Southeast,ProductE,761.52,10,14,0,0.0312,0
2024-01-30,Southwest,ProductA,1758.8,36,94,7,0.0466,0
2024-01-30,Southwest,ProductB,1473.96,25,76,4,0.022,0
2024-01-30,Southwest,ProductC,1142.42,21,30,5,0.0316,0
2024-01-30,Southwest,ProductD,881.69,13,32,2,0.0348,0
2024-01-30,Southwest,ProductE,601.0,10,31,0,0.0344,0
2024-01-30,West,ProductA,2779.7,56,168,9,0.0485,0
2024-01-30,West,ProductB,2215.9,39,136,5,0.021,0
2024-01-30,West,ProductC,1713.82,27,97,5,0.0266,0
2024-01-30,West,ProductD,1349.17,21,75,4,0.0424,0
2024-01-30,West,ProductE,992.75,19,78,10,0.0466,0
2024-01-31,Midwest,ProductA,2038.86,31,69,13,0.0208,0
2024-01-31,Midwest,ProductB,1576.52,31,77,8,0.0453,0
2024-01-31,Midwest,ProductC,1336.45,24,79,6,0.0398,0
2024-01-31,Midwest,ProductD,1092.61,22,75,10,0.0466,0
2024-01-31,Midwest,ProductE,698.18,12,25,2,0.034,0
2024-01-31,Northeast,ProductA,3008.18,42,134,15,0.0249,0
2024-01-31,Northeast,ProductB,2504.15,53,173,20,0.0296,0
2024-01-31,Northeast,ProductC,2016.35,27,71,7,0.0313,0
2024-01-31,Northeast,ProductD,1459.77,21,72,8,0.0228,0
2024-01-31,Northeast,ProductE,957.0,15,33,7,0.0209,0
2024-01-31,Southeast,ProductA,2437.59,33,76,8,0.0247,0
2024-01-31,Southeast,ProductB,2049.77,42,105,12,0.0409,0
2024-01-31,Southeast,ProductC,1625.85,24,86,6,0.0284,0
2024-01-31,Southeast,ProductD,1153.88,22,59,8,0.0452,0
2024-01-31,Southeast,ProductE,800.26,16,47,6,0.0288,0
2024-01-31,Southwest,ProductA,1660.12,23,68,5,0.047,0
2024-01-31,Southwest,ProductB,1430.51,20,64,7,0.0236,0
2024-01-31,Southwest,ProductC,1181.34,17,40,4,0.0492,0
2024-01-31,Southwest,ProductD,879.84,12,24,0,0.0496,0
2024-01-31,Southwest,ProductE,596.74,10,41,0,0.045,0
2024-01-31,West,ProductA,2558.78,49,108,13,0.0426,0
2024-01-31,West,ProductB,2365.19,36,68,7,0.0362,0
2024-01-31,West,ProductC,1887.02,25,84,7,0.0452,0
2024-01-31,West,ProductD,1415.62,20,58,2,0.046,0
2024-01-31,West,ProductE,999.77,16,70,2,0.0224,0
2024-02-01,Midwest,ProductA,2075.8,28,51,2,0.0291,0
2024-02-01,Midwest,ProductB,1617.32,30,72,4,0.0229,0
2024-02-01,Midwest,ProductC,1218.39,17,37,3,0.0333,0
2024-02-01,Midwest,ProductD,951.96,13,19,7,0.0394,0
2024-02-01,Midwest,ProductE,673.43,13,13,0,0.0422,0
2024-02-01,Northeast,ProductA,3127.24,59,184,18,0.022,0
2024-02-01,Northeast,ProductB,2606.52,46,117,13,0.0283,0
2024-02-01,Northeast,ProductC,1943.92,33,102,10,0.0387,0
2024-02-01,Northeast,ProductD,1524.88,25,84,3,0.0244,0
2024-02-01,Northeast,ProductE,1090.0,17,62,7,0.0477,0
2024-02-01,Southeast,ProductA,2368.55,38,85,11,0.0361,0
2024-02-01,Southeast,ProductB,1945.76,35,105,14,0.0346,0
2024-02-01,Southeast,ProductC,1663.55,26,36,6,0.0243,0
2024-02-01,Southeast,ProductD,1134.22,17,58,8,0.0467,0
2024-02-01,Southeast,ProductE,776.17,14,33,6,0.0476,0
2024-02-01,Southwest,ProductA,1723.22,28,68,8,0.0209,0
2024-02-01,Southwest,ProductB,1437.11,25,73,5,0.0461,0
2024-02-01,Southwest,ProductC,1024.71,16,43,1,0.0468,0
2024-02-01,Southwest,ProductD,888.9,13,26,5,0.0316,0
2024-02-01,Southwest,ProductE,581.74,11,48,2,0.0457,0
2024-02-01,West,ProductA,2834.86,41,154,10,0.0355,0
2024-02-01,West,ProductB,2595.07,52,119,18,0.0241,0
2024-02-01,West,ProductC,1739.84,24,80,11,0.0258,0
2024-02-01,West,ProductD,1340.44,19,61,3,0.0337,0
2024-02-01,West,ProductE,980.59,13,22,5,0.0447,0
2024-02-02,Midwest,ProductA,2076.89,28,48,12,0.043,0
2024-02-02,Midwest,ProductB,1660.26,23,71,8,0.038,0
2024-02-02,Midwest,ProductC,1351.84,20,51,0,0.0397,0
2024-02-02,Midwest,ProductD,1025.97,13,36,5,0.0316,0
2024-02-02,Midwest,ProductE,694.05,15,44,0,0.0257,0
2024-02-02,Northeast,ProductA,3017.49,46,144,17,0.0323,0
2024-02-02,Northeast,ProductB,2442.57,53,166,18,0.0203,0
2024-02-02,Northeast,ProductC,1860.33,25,88,5,0.0203,0
2024-02-02,Northeast,ProductD,1494.54,28,81,9,0.049,0
2024-02-02,Northeast,ProductE,1015.42,15,51,8,0.0305,0
2024-02-02,Southeast,ProductA,2410.54,45,139,11,0.0447,0
2024-02-02,Southeast,ProductB,1836.56,32,56,11,0.0399,0
2024-02-02,Southeast,ProductC,1559.07,22,72,1,0.0383,0
2024-02-02,Southeast,ProductD,1135.47,21,63,9,0.0497,0
2024-02-02,Southeast,ProductE,802.72,12,57,1,0.0413,0
2024-02-02,Southwest,ProductA,1765.67,31,85,6,0.0436,0
2024-02-02,Southwest,ProductB,1491.33,27,54,13,0.0455,0
2024-02-02,Southwest,ProductC,1100.69,18,47,8,0.0483,0
2024-02-02,Southwest,ProductD,875.75,18,78,2,0.046,0
